ANO4,TRIMESTRE,AGLOMERADO,CH04,CH06,ESTADO
2022,2,14,2,34,3
2022,2,14,2,11,3
2022,2,14,1,5,4
2022,2,7,2,65,3
2022,2,7,1,39,1
2022,2,7,1,27,2
2022,2,13,1,55,1
2022,2,13,2,58,3
2022,2,13,1,18,3
2022,2,13,1,14,3
2022,2,13,2,80,3
2022,2,6,1,74,3
2022,2,31,2,21,3
2022,2,31,1,-1,4
2022,2,29,2,32,1
2022,2,29,1,11,3
2022,2,29,2,8,4
2022,2,22,2,34,1
2022,2,22,1,15,3
2022,2,22,2,14,3
2022,2,22,1,6,4
2022,2,17,2,18,3
2022,2,17,1,37,1
2022,2,17,1,31,1
2022,2,17,2,30,1
2022,2,26,2,24,1
2022,2,26,1,26,1
2022,2,26,2,2,4
2022,2,17,2,49,1
2022,2,17,1,47,1
2022,2,25,2,28,1
2022,2,93,2,71,3
2022,2,93,1,78,3
2022,2,6,2,34,1
2022,2,6,1,36,1
2022,2,27,2,29,1
2022,2,27,1,7,4
2022,2,27,1,4,4
2022,2,27,2,15,3
2022,2,32,1,69,1
2022,2,32,2,63,1
2022,2,5,1,45,1
2022,2,5,2,22,2
2022,2,5,2,20,2
2022,2,5,2,20,1
2022,2,7,1,62,1
2022,2,7,2,60,1
2022,2,10,2,51,1
2022,2,32,1,63,1
2022,2,32,1,35,1
2022,2,32,1,32,3
2022,2,33,2,53,1
2022,2,33,1,57,1
2022,2,33,1,30,1
2022,2,33,2,15,3
2022,2,23,2,52,1
2022,2,23,1,44,1
2022,2,23,2,25,2
2022,2,23,1,15,3
2022,2,10,2,92,3
2022,2,10,2,69,3
2022,2,30,2,28,2
2022,2,30,1,12,3
2022,2,30,1,9,4
2022,2,30,2,11,3
2022,2,7,2,25,3
2022,2,32,1,58,1
2022,2,32,2,56,1
2022,2,32,2,15,3
2022,2,7,1,70,3
2022,2,7,1,30,3
2022,2,7,2,78,3
2022,2,7,2,27,3
2022,2,7,2,23,1
2022,2,32,2,38,1
2022,2,32,2,14,1
2022,2,32,2,13,3
2022,2,13,1,26,1
2022,2,13,1,24,1
2022,2,19,2,75,3
2022,2,32,2,61,1
2022,2,33,1,45,1
2022,2,33,2,41,1
2022,2,6,1,25,1
2022,2,13,2,70,3
2022,2,13,2,71,3
2022,2,13,1,69,3
2022,2,22,2,56,3
2022,2,22,2,30,3
2022,2,33,1,47,1
2022,2,33,2,41,1
2022,2,33,1,12,3
2022,2,33,2,9,4
2022,2,33,2,9,4
2022,2,22,1,75,3
2022,2,22,2,78,3
2022,2,22,2,68,3
2022,2,22,1,56,1
2022,2,22,2,7,4
2022,2,29,1,73,3
2022,2,33,1,66,3
2022,2,33,1,33,1
2022,2,20,1,53,1
2022,2,20,2,50,1
2022,2,32,1,34,1
2022,2,7,1,70,1
2022,2,7,2,70,1
2022,2,7,2,93,3
2022,2,7,2,10,3
2022,2,31,2,33,3
2022,2,31,1,33,0
2022,2,31,1,17,3
2022,2,31,1,1,4
2022,2,31,1,20,3
2022,2,27,2,71,3
2022,2,27,2,42,1
2022,2,27,1,39,1
2022,2,6,2,48,1
2022,2,29,2,62,3
2022,2,7,2,64,1
2022,2,4,1,86,3
2022,2,6,2,57,1
2022,2,6,1,16,3
2022,2,5,1,47,1
2022,2,3,2,19,3
2022,2,19,1,83,3
2022,2,19,1,39,1
2022,2,19,2,38,1
2022,2,19,1,14,3
2022,2,19,2,7,4
2022,2,19,2,38,3
2022,2,19,1,10,3
2022,2,19,2,8,4
2022,2,13,1,29,1
2022,2,13,2,27,1
2022,2,33,1,35,1
2022,2,33,2,34,1
2022,2,33,1,10,3
2022,2,23,2,12,3
2022,2,23,1,8,4
2022,2,15,1,33,1
2022,2,15,2,31,1
2022,2,15,2,3,4
2022,2,15,1,51,1
2022,2,15,2,66,3
2022,2,15,1,27,1
2022,2,33,2,47,1
2022,2,33,1,42,1
2022,2,33,1,24,1
2022,2,33,2,17,3
2022,2,33,2,14,3
2022,2,32,2,86,3
2022,2,32,1,87,3
2022,2,33,1,51,1
2022,2,33,2,41,1
2022,2,33,1,15,3
2022,2,4,2,63,3
2022,2,4,1,34,1
2022,2,4,1,25,2
2022,2,4,2,91,3
2022,2,93,2,65,3
2022,2,93,1,75,3
2022,2,6,2,90,3
2022,2,10,2,50,1
2022,2,30,1,23,1
2022,2,2,2,56,1
2022,2,2,1,56,1
2022,2,2,1,26,3
2022,2,26,1,68,1
2022,2,26,1,38,1
2022,2,26,2,23,3
2022,2,26,2,21,3
2022,2,26,2,3,4
2022,2,26,1,3,4
2022,2,9,2,17,3
2022,2,33,1,75,3
2022,2,33,2,80,3
2022,2,14,2,63,3
2022,2,23,1,34,1
2022,2,23,2,33,1
2022,2,23,1,25,1
2022,2,23,2,10,3
2022,2,23,1,7,4
2022,2,23,1,69,1
2022,2,23,2,63,1
2022,2,23,1,26,3
2022,2,23,2,27,3
2022,2,8,1,47,1
2022,2,8,2,42,3
2022,2,8,1,23,1
2022,2,8,1,14,3
2022,2,8,1,10,3
2022,2,15,2,32,1
2022,2,15,1,30,1
2022,2,33,2,55,1
2022,2,38,2,64,3
2022,2,38,2,36,3
2022,2,38,1,32,1
2022,2,38,1,15,3
2022,2,38,1,16,3
2022,2,38,1,9,4
2022,2,38,1,7,4
2022,2,26,2,57,1
2022,2,26,2,29,3
2022,2,26,2,4,4
2022,2,26,2,7,4
2022,2,26,1,31,3
2022,2,6,2,43,1
2022,2,34,2,49,1
2022,2,34,1,18,3
2022,2,17,2,18,3
2022,2,2,2,40,1
2022,2,2,1,44,1
2022,2,2,2,21,3
2022,2,2,1,18,3
2022,2,2,2,5,4
2022,2,2,2,2,4
2022,2,22,1,63,1
2022,2,22,1,25,1
2022,2,22,1,21,2
2022,2,22,1,26,3
2022,2,22,1,22,1
2022,2,7,1,74,3
2022,2,38,1,63,3
2022,2,26,1,72,3
2022,2,26,2,73,3
2022,2,19,1,56,1
2022,2,19,2,55,1
2022,2,20,1,12,3
2022,2,20,2,3,4
2022,2,29,1,36,1
2022,2,29,2,31,1
2022,2,29,1,3,4
2022,2,4,1,36,1
2022,2,4,2,32,3
2022,2,4,1,14,3
2022,2,4,2,10,3
2022,2,91,2,31,3
2022,2,91,1,8,4
2022,2,91,2,5,4
2022,2,91,1,3,4
2022,2,22,1,47,3
2022,2,33,1,60,1
2022,2,33,2,50,1
2022,2,33,1,27,1
2022,2,38,2,41,1
2022,2,17,2,42,1
2022,2,17,1,19,2
2022,2,17,2,12,3
2022,2,17,1,54,1
2022,2,17,2,55,3
2022,2,17,1,32,1
2022,2,36,1,63,1
2022,2,36,2,5,4
2022,2,8,2,40,1
2022,2,8,2,15,3
2022,2,8,1,13,3
2022,2,8,1,11,3
2022,2,8,2,8,4
2022,2,8,2,4,4
2022,2,8,1,2,4
2022,2,8,2,73,3
2022,2,8,1,34,1
2022,2,26,2,33,1
2022,2,25,1,11,3
2022,2,14,2,54,3
2022,2,14,1,52,1
2022,2,3,1,50,1
2022,2,3,2,45,1
2022,2,3,1,24,3
2022,2,3,2,20,2
2022,2,3,1,14,3
2022,2,4,2,30,1
2022,2,6,2,22,3
2022,2,33,2,69,3
2022,2,15,2,37,1
2022,2,15,1,38,1
2022,2,15,1,14,3
2022,2,15,1,5,4
2022,2,4,2,38,1
2022,2,4,1,15,3
2022,2,4,2,11,3
2022,2,6,2,71,3
2022,2,13,1,40,1
2022,2,13,2,36,1
2022,2,26,1,69,1
2022,2,26,2,65,3
2022,2,26,2,22,1
2022,2,4,1,28,1
2022,2,12,2,35,1
2022,2,12,1,34,1
2022,2,12,1,38,1
2022,2,12,1,2,4
2022,2,32,1,71,3
2022,2,25,1,51,1
2022,2,25,2,53,1
2022,2,25,2,23,2
2022,2,25,2,20,3
2022,2,14,1,31,1
2022,2,17,1,21,3
2022,2,17,1,11,3
2022,2,15,2,72,3
2022,2,17,2,44,1
2022,2,17,1,49,1
2022,2,17,1,25,1
2022,2,17,2,24,1
2022,2,33,1,46,1
2022,2,33,2,47,1
2022,2,33,1,19,3
2022,2,33,1,17,3
2022,2,33,1,36,1
2022,2,33,2,34,1
2022,2,7,2,67,1
2022,2,7,1,31,1
2022,2,7,2,75,3
2022,2,15,2,45,1
2022,2,93,1,24,3
2022,2,13,1,44,1
2022,2,26,1,68,3
2022,2,26,1,22,1
2022,2,10,2,48,2
2022,2,10,1,30,1
2022,2,10,1,28,1
2022,2,10,1,11,3
2022,2,10,1,42,1
2022,2,10,2,40,1
2022,2,10,2,6,4
2022,2,10,1,8,4
2022,2,10,2,11,3
2022,2,22,2,68,3
2022,2,22,1,40,1
2022,2,22,2,35,1
2022,2,17,2,61,3
2022,2,17,1,63,1
2022,2,30,2,7,4
2022,2,30,1,28,1
2022,2,30,2,71,3
2022,2,30,1,61,3
2022,2,30,2,55,1
2022,2,30,1,31,3
2022,2,30,2,22,3
2022,2,30,2,6,4
2022,2,13,2,33,1
2022,2,13,1,7,4
2022,2,23,1,46,1
2022,2,23,2,48,1
2022,2,23,2,10,3
2022,2,23,2,9,4
2022,2,23,1,18,3
2022,2,23,1,38,1
2022,2,23,2,37,3
2022,2,23,1,18,3
2022,2,33,1,9,4
2022,2,2,1,75,3
2022,2,2,2,73,3
2022,2,2,1,32,1
2022,2,2,1,57,1
2022,2,2,2,39,2
2022,2,34,1,64,1
2022,2,34,2,61,3
2022,2,34,1,29,3
2022,2,34,1,53,1
2022,2,34,2,36,3
2022,2,34,2,13,3
2022,2,34,1,10,3
2022,2,34,2,3,4
2022,2,34,1,26,1
2022,2,34,2,30,1
2022,2,33,1,34,1
2022,2,33,2,43,2
2022,2,33,1,21,1
2022,2,15,1,27,3
2022,2,15,2,26,3
2022,2,5,2,61,1
2022,2,5,2,22,3
2022,2,5,2,-1,4
2022,2,5,2,62,3
2022,2,5,1,67,3
2022,2,38,1,43,1
2022,2,38,2,36,1
2022,2,38,2,10,3
2022,2,38,2,7,4
2022,2,38,1,5,4
2022,2,36,1,61,1
2022,2,36,2,61,3
2022,2,36,1,24,3
2022,2,36,1,26,1
2022,2,36,1,43,1
2022,2,22,2,82,3
2022,2,22,1,55,1
2022,2,7,2,49,1
2022,2,7,1,37,1
2022,2,7,2,34,1
2022,2,7,1,10,3
2022,2,7,2,9,4
2022,2,7,2,7,4
2022,2,10,2,29,1
2022,2,10,1,29,1
2022,2,7,2,34,1
2022,2,7,2,10,3
2022,2,7,2,61,1
2022,2,7,2,22,3
2022,2,38,2,74,3
2022,2,38,1,51,1
2022,2,38,2,43,1
2022,2,29,1,52,1
2022,2,29,2,52,1
2022,2,29,1,25,1
2022,2,29,1,24,1
2022,2,29,1,22,3
2022,2,29,1,20,3
2022,2,6,2,28,1
2022,2,6,1,32,1
2022,2,27,2,23,1
2022,2,27,1,23,1
2022,2,27,2,4,4
2022,2,27,1,1,4
2022,2,6,1,2,4
2022,2,6,2,41,1
2022,2,6,1,11,3
2022,2,36,1,43,1
2022,2,36,2,43,1
2022,2,33,2,8,4
2022,2,31,2,8,4
2022,2,31,2,34,3
2022,2,31,1,37,1
2022,2,31,1,18,3
2022,2,31,2,13,3
2022,2,31,1,1,4
2022,2,31,1,56,1
2022,2,31,2,61,1
2022,2,9,2,40,1
2022,2,9,1,39,1
2022,2,9,2,19,3
2022,2,9,1,12,3
2022,2,31,1,43,1
2022,2,9,1,41,1
2022,2,8,2,85,3
2022,2,8,2,59,3
2022,2,29,1,78,3
2022,2,33,2,75,3
2022,2,36,1,31,3
2022,2,13,2,43,3
2022,2,13,1,42,1
2022,2,13,1,17,3
2022,2,13,1,13,3
2022,2,13,2,7,4
2022,2,13,1,44,2
2022,2,30,1,29,1
2022,2,31,2,38,3
2022,2,31,2,10,3
2022,2,31,2,8,4
2022,2,31,1,37,1
2022,2,3,2,51,1
2022,2,3,1,30,1
2022,2,3,1,27,3
2022,2,3,2,25,3
2022,2,32,1,76,3
2022,2,8,2,19,1
2022,2,8,2,32,1
2022,2,8,1,12,3
2022,2,4,2,23,3
2022,2,25,1,37,1
2022,2,25,2,36,1
2022,2,25,1,3,4
2022,2,25,2,16,3
2022,2,4,1,51,1
2022,2,4,2,19,1
2022,2,4,1,23,1
2022,2,25,2,68,3
2022,2,22,2,22,2
2022,2,5,2,44,1
2022,2,5,1,47,1
2022,2,5,2,13,3
2022,2,5,1,9,4
2022,2,34,1,9,4
2022,2,34,2,74,3
2022,2,23,2,55,3
2022,2,23,1,25,1
2022,2,25,2,36,3
2022,2,25,1,33,1
2022,2,25,2,13,3
2022,2,25,2,3,4
2022,2,31,2,72,3
2022,2,8,2,52,1
2022,2,8,1,53,1
2022,2,8,2,48,1
2022,2,8,1,52,1
2022,2,8,2,27,3
2022,2,8,2,23,1
2022,2,8,2,14,3
2022,2,8,2,4,4
2022,2,25,2,72,3
2022,2,19,1,36,1
2022,2,10,1,41,1
2022,2,10,2,39,1
2022,2,10,2,9,4
2022,2,10,2,9,4
2022,2,25,1,23,1
2022,2,25,2,25,1
2022,2,25,1,4,4
2022,2,9,1,67,3
2022,2,9,2,61,3
2022,2,9,2,31,1
2022,2,7,1,56,1
2022,2,7,2,22,1
2022,2,34,1,68,1
2022,2,34,1,19,1
2022,2,33,1,86,3
2022,2,33,2,82,3
2022,2,32,1,30,1
2022,2,38,1,50,1
2022,2,38,2,47,1
2022,2,38,2,17,3
2022,2,38,2,13,3
2022,2,12,2,37,1
2022,2,12,1,36,1
2022,2,12,2,13,3
2022,2,4,2,31,1
2022,2,4,2,68,3
2022,2,4,1,17,3
2022,2,6,2,61,1
2022,2,6,1,36,1
2022,2,31,2,43,3
2022,2,31,1,40,1
2022,2,31,1,15,3
2022,2,31,1,10,3
2022,2,26,2,14,3
2022,2,32,1,49,1
2022,2,32,2,54,1
2022,2,32,2,22,1
2022,2,32,2,19,3
2022,2,32,1,15,3
2022,2,32,2,60,3
2022,2,32,1,36,1
2022,2,6,1,39,1
2022,2,6,2,36,3
2022,2,18,2,88,3
2022,2,18,1,60,1
2022,2,18,1,47,1
2022,2,18,1,43,1
2022,2,18,2,29,1
2022,2,18,1,10,3
2022,2,6,2,47,1
2022,2,4,2,5,4
2022,2,34,2,67,3
2022,2,34,1,32,1
2022,2,33,2,55,1
2022,2,33,1,64,1
2022,2,33,1,24,2
2022,2,9,2,90,3
2022,2,25,1,51,1
2022,2,25,2,45,3
2022,2,25,1,17,3
2022,2,25,2,15,3
2022,2,25,2,14,3
2022,2,25,1,12,3
2022,2,33,2,60,1
2022,2,33,2,17,1
2022,2,91,1,47,1
2022,2,91,2,22,2
2022,2,18,1,43,1
2022,2,14,2,34,1
2022,2,14,2,15,3
2022,2,14,1,1,4
2022,2,14,2,1,4
2022,2,9,2,90,3
2022,2,9,1,57,1
2022,2,26,1,40,1
2022,2,26,2,40,1
2022,2,26,2,17,3
2022,2,26,1,13,3
2022,2,26,1,11,3
2022,2,10,1,45,1
2022,2,10,2,20,3
2022,2,10,1,18,3
2022,2,10,1,4,4
2022,2,34,2,80,3
2022,2,7,1,76,3
2022,2,7,2,75,3
2022,2,26,2,48,1
2022,2,15,2,22,3
2022,2,15,1,19,1
2022,2,15,2,15,3
2022,2,15,2,12,3
2022,2,32,2,63,3
2022,2,32,2,62,1
2022,2,32,1,71,3
2022,2,34,1,42,1
2022,2,6,2,63,3
2022,2,6,2,48,1
2022,2,6,2,29,1
2022,2,6,2,9,4
2022,2,6,1,4,4
2022,2,33,1,39,1
2022,2,33,2,33,3
2022,2,33,2,35,1
2022,2,2,2,37,1
2022,2,2,2,34,1
2022,2,4,1,41,1
2022,2,4,2,38,1
2022,2,15,2,62,3
2022,2,15,2,55,3
2022,2,5,1,33,1
2022,2,5,2,38,1
2022,2,5,1,16,3
2022,2,5,1,3,4
2022,2,27,1,44,1
2022,2,33,2,60,1
2022,2,18,1,44,1
2022,2,18,2,45,3
2022,2,34,1,59,1
2022,2,34,2,59,1
2022,2,34,1,21,3
2022,2,34,1,23,3
2022,2,34,1,32,1
2022,2,23,2,12,3
2022,2,23,1,4,4
2022,2,23,2,18,3
2022,2,26,1,59,1
2022,2,26,2,61,3
2022,2,2,1,42,1
2022,2,2,2,32,1
2022,2,2,1,7,4
2022,2,2,2,9,4
2022,2,5,1,40,1
2022,2,5,2,33,1
2022,2,5,1,5,4
2022,2,91,1,67,1
2022,2,91,2,64,1
2022,2,91,1,24,1
2022,2,4,2,59,3
2022,2,4,1,62,1
2022,2,27,2,43,1
2022,2,27,1,15,3
2022,2,36,2,55,3
2022,2,36,1,30,1
2022,2,36,1,16,3
2022,2,29,2,38,1
2022,2,29,2,36,1
2022,2,29,2,20,3
2022,2,27,1,69,3
2022,2,27,2,66,3
2022,2,27,2,44,1
2022,2,27,2,13,3
2022,2,27,1,10,3
2022,2,33,1,56,1
2022,2,33,2,53,3
2022,2,2,1,75,3
2022,2,36,1,32,1
2022,2,36,2,31,1
2022,2,36,2,35,1
2022,2,36,2,4,4
2022,2,4,1,77,3
2022,2,4,2,77,3
2022,2,32,2,68,3
2022,2,7,1,67,1
2022,2,7,2,27,2
2022,2,7,2,5,4
2022,2,7,2,20,3
2022,2,29,1,85,3
2022,2,33,1,44,1
2022,2,33,2,39,1
2022,2,33,1,8,4
2022,2,33,2,13,3
2022,2,93,1,21,3
2022,2,93,2,20,3
2022,2,93,1,-1,4
2022,2,30,2,26,1
2022,2,30,1,9,4
2022,2,38,2,14,3
2022,2,14,1,28,1
2022,2,14,2,27,1
2022,2,29,1,40,1
2022,2,29,2,40,1
2022,2,29,2,9,4
2022,2,29,1,6,4
2022,2,15,2,62,3
2022,2,32,2,84,3
2022,2,32,2,37,3
2022,2,4,2,45,1
2022,2,4,2,4,4
2022,2,4,1,24,1
2022,2,22,2,34,1
2022,2,22,1,37,1
2022,2,17,1,63,1
2022,2,17,2,52,1
2022,2,36,2,5,4
2022,2,6,2,63,3
2022,2,36,2,53,3
2022,2,36,1,53,1
2022,2,36,1,16,3
2022,2,36,1,11,3
2022,2,13,1,42,1
2022,2,13,2,33,3
2022,2,13,2,17,3
2022,2,13,1,15,3
2022,2,13,2,2,4
2022,2,26,2,51,1
2022,2,26,1,17,3
2022,2,26,1,25,1
2022,2,13,2,23,1
2022,2,13,1,23,1
2022,2,29,1,73,3
2022,2,29,1,42,1
2022,2,29,2,74,3
2022,2,8,2,42,1
2022,2,8,1,8,4
2022,2,18,2,42,1
2022,2,18,1,49,1
2022,2,18,1,22,3
2022,2,18,1,18,1
2022,2,18,2,16,3
2022,2,26,1,32,1
2022,2,26,2,36,3
2022,2,26,1,12,3
2022,2,26,1,8,4
2022,2,26,2,6,4
2022,2,14,2,35,3
2022,2,14,1,29,1
2022,2,14,2,15,3
2022,2,14,1,13,3
2022,2,14,2,11,3
2022,2,25,2,38,1
2022,2,32,2,68,3
2022,2,32,1,43,3
2022,2,19,1,44,2
2022,2,19,2,48,1
2022,2,19,2,9,4
2022,2,19,1,7,4
2022,2,19,2,55,1
2022,2,23,2,39,1
2022,2,23,2,68,3
2022,2,23,1,18,1
2022,2,23,2,17,3
2022,2,23,2,7,4
2022,2,30,1,42,1
2022,2,30,2,32,1
2022,2,30,1,5,4
2022,2,32,2,25,1
2022,2,32,2,22,2
2022,2,93,1,76,3
2022,2,4,2,36,3
2022,2,36,1,37,1
2022,2,38,2,50,1
2022,2,38,1,16,3
2022,2,38,1,43,1
2022,2,26,2,40,3
2022,2,26,1,55,1
2022,2,26,2,17,3
2022,2,26,1,11,3
2022,2,26,1,20,3
2022,2,15,1,76,3
2022,2,15,2,70,3
2022,2,15,1,46,1
2022,2,15,2,58,3
2022,2,15,1,56,3
2022,2,10,2,71,3
2022,2,10,2,31,1
2022,2,10,1,31,1
2022,2,25,1,41,1
2022,2,9,1,47,1
2022,2,9,2,45,1
2022,2,9,2,10,3
2022,2,9,1,6,4
2022,2,30,1,74,3
2022,2,30,2,71,3
2022,2,30,2,47,1
2022,2,30,2,22,3
2022,2,27,1,50,1
2022,2,27,2,50,3
2022,2,27,2,24,2
2022,2,27,2,21,3
2022,2,4,1,62,1
2022,2,4,2,61,3
2022,2,27,1,58,1
2022,2,27,2,19,3
2022,2,27,2,32,3
2022,2,34,1,69,3
2022,2,13,1,33,1
2022,2,13,2,49,1
2022,2,13,2,14,3
2022,2,13,2,9,4
2022,2,38,2,41,3
2022,2,38,1,42,1
2022,2,38,1,17,3
2022,2,38,2,19,3
2022,2,38,2,31,1
2022,2,38,1,2,4
2022,2,23,1,54,1
2022,2,23,1,21,1
2022,2,22,1,25,1
2022,2,22,2,23,3
2022,2,22,1,5,4
2022,2,22,1,2,4
2022,2,22,1,53,1
2022,2,18,1,77,3
2022,2,10,2,40,1
2022,2,10,2,19,3
2022,2,10,1,11,3
2022,2,31,2,21,1
2022,2,17,1,70,3
2022,2,17,2,66,3
2022,2,6,2,69,3
2022,2,6,2,28,1
2022,2,6,2,8,4
2022,2,6,1,2,4
2022,2,4,1,45,1
2022,2,4,2,42,1
2022,2,4,1,11,3
2022,2,4,1,8,4
2022,2,4,2,4,4
2022,2,26,1,76,3
2022,2,26,2,70,3
2022,2,6,2,75,3
2022,2,33,2,39,1
2022,2,12,2,28,1
2022,2,12,1,31,1
2022,2,12,2,11,3
2022,2,12,1,6,4
2022,2,27,1,54,1
2022,2,33,1,52,1
2022,2,15,2,29,1
2022,2,15,2,64,3
2022,2,8,1,43,3
2022,2,8,2,69,3
2022,2,19,1,56,2
2022,2,19,2,64,3
2022,2,19,1,34,2
2022,2,19,2,24,3
2022,2,19,1,6,4
2022,2,12,1,35,1
2022,2,18,2,9,4
2022,2,18,1,28,1
2022,2,18,1,21,3
2022,2,5,1,38,1
2022,2,5,2,38,1
2022,2,5,1,20,1
2022,2,33,1,59,1
2022,2,33,2,57,1
2022,2,33,2,18,3
2022,2,18,1,50,1
2022,2,18,2,48,1
2022,2,18,2,22,1
2022,2,18,2,21,3
2022,2,33,2,34,1
2022,2,33,1,25,1
2022,2,33,1,9,4
2022,2,33,1,2,4
2022,2,7,1,23,1
2022,2,7,2,23,3
2022,2,7,1,63,1
2022,2,7,2,59,3
2022,2,7,1,33,1
2022,2,14,2,22,1
2022,2,14,1,1,4
2022,2,14,1,33,1
2022,2,17,2,56,1
2022,2,17,1,54,1
2022,2,17,2,19,3
2022,2,33,1,34,1
2022,2,33,2,32,3
2022,2,33,1,10,3
2022,2,33,2,5,4
2022,2,22,1,38,1
2022,2,12,1,42,1
2022,2,36,2,44,1
2022,2,36,2,24,1
2022,2,36,1,16,3
2022,2,36,2,3,4
2022,2,10,2,36,2
2022,2,10,1,28,1
2022,2,10,2,15,3
2022,2,10,2,14,3
2022,2,10,1,13,3
2022,2,10,1,6,4
2022,2,10,2,4,4
2022,2,6,2,7,4
2022,2,6,2,25,1
2022,2,3,1,51,1
2022,2,3,2,46,1
2022,2,3,1,14,3
2022,2,3,2,5,4
2022,2,33,2,68,1
2022,2,34,1,34,1
2022,2,13,1,29,2
2022,2,27,2,78,3
2022,2,27,1,74,3
2022,2,27,2,44,1
2022,2,29,1,68,3
2022,2,29,2,65,3
2022,2,29,2,33,3
2022,2,29,2,15,3
2022,2,29,2,4,4
2022,2,29,1,11,3
2022,2,29,2,3,4
2022,2,91,2,20,3
2022,2,91,2,16,3
2022,2,91,2,38,1
2022,2,91,1,30,1
2022,2,30,1,33,1
2022,2,30,2,24,1
2022,2,4,2,28,1
2022,2,29,1,75,3
2022,2,29,2,67,3
2022,2,29,1,32,1
2022,2,23,2,57,3
2022,2,23,1,51,1
2022,2,23,1,38,1
2022,2,23,2,21,2
2022,2,23,1,19,3
2022,2,34,1,35,1
2022,2,34,2,35,1
2022,2,34,2,14,3
2022,2,34,1,8,4
2022,2,29,2,47,1
2022,2,29,2,20,1
2022,2,29,2,18,3
2022,2,33,2,1,4
2022,2,33,2,29,2
2022,2,36,1,13,3
2022,2,36,2,2,4
2022,2,13,2,65,3
2022,2,13,1,71,3
2022,2,13,2,38,1
2022,2,13,1,43,1
2022,2,13,1,10,3
2022,2,15,2,16,3
2022,2,15,2,13,3
2022,2,15,1,37,1
2022,2,15,2,37,1
2022,2,5,1,67,3
2022,2,5,2,66,3
2022,2,5,1,45,3
2022,2,8,1,40,1
2022,2,8,2,38,1
2022,2,8,1,16,3
2022,2,8,2,12,3
2022,2,93,1,38,1
2022,2,93,2,30,3
2022,2,33,1,76,3
2022,2,4,1,57,1
2022,2,4,2,54,1
2022,2,4,2,21,3
2022,2,38,1,46,1
2022,2,38,2,18,3
2022,2,38,1,2,4
2022,2,38,1,22,1
2022,2,33,1,46,1
2022,2,33,2,34,1
2022,2,38,2,75,3
2022,2,38,1,82,3
2022,2,38,1,38,1
2022,2,38,2,38,3
2022,2,38,1,8,4
2022,2,38,2,7,4
2022,2,17,1,28,1
2022,2,17,1,24,3
2022,2,20,1,29,1
2022,2,33,2,67,3
2022,2,33,1,68,3
2022,2,33,2,34,1
2022,2,91,1,38,1
2022,2,91,2,36,1
2022,2,91,1,6,4
2022,2,91,1,69,3
2022,2,7,1,52,1
2022,2,7,2,44,1
2022,2,7,1,16,3
2022,2,7,2,13,3
2022,2,7,2,11,3
2022,2,3,2,76,3
2022,2,3,1,46,3
2022,2,6,1,54,1
2022,2,29,2,40,1
2022,2,29,1,15,3
2022,2,29,2,70,3
2022,2,33,2,64,3
2022,2,33,2,30,1
2022,2,33,1,45,1
2022,2,33,2,7,4
2022,2,29,2,60,1
2022,2,29,1,24,1
2022,2,29,2,23,3
2022,2,29,2,21,3
2022,2,29,1,1,4
2022,2,36,1,42,1
2022,2,36,2,38,1
2022,2,36,2,18,3
2022,2,10,1,63,1
2022,2,10,2,62,3
2022,2,10,2,31,3
2022,2,25,1,6,4
2022,2,14,2,67,3
2022,2,14,2,38,1
2022,2,14,1,4,4
2022,2,18,1,38,1
2022,2,18,2,38,3
2022,2,18,1,17,3
2022,2,18,1,13,3
2022,2,18,2,13,3
2022,2,18,1,-1,4
2022,2,18,2,83,3
2022,2,18,1,54,1
2022,2,18,1,35,1
2022,2,23,1,43,1
2022,2,23,2,46,1
2022,2,23,2,11,3
2022,2,25,2,27,1
2022,2,25,2,3,4
2022,2,93,2,69,3
2022,2,93,1,45,1
2022,2,93,2,11,3
2022,2,33,2,31,1
2022,2,33,1,11,3
2022,2,33,1,9,4
2022,2,33,2,7,4
2022,2,33,2,5,4
2022,2,33,2,14,3
2022,2,36,1,41,1
2022,2,36,2,33,1
2022,2,6,1,39,1
2022,2,6,2,38,1
2022,2,91,2,23,1
2022,2,36,2,54,1
2022,2,36,2,25,1
2022,2,36,1,23,3
2022,2,36,1,21,3
2022,2,10,1,30,1
2022,2,10,1,5,4
2022,2,10,1,3,4
2022,2,19,1,34,1
2022,2,19,1,35,1
2022,2,19,1,3,4
2022,2,19,1,1,4
2022,2,7,1,34,1
2022,2,7,2,30,1
2022,2,33,1,47,3
2022,2,33,2,33,1
2022,2,93,2,41,1
2022,2,93,2,20,3
2022,2,93,1,22,1
2022,2,93,2,2,4
2022,2,93,2,1,4
2022,2,32,1,45,1
2022,2,30,2,85,3
2022,2,27,1,9,4
2022,2,27,2,6,4
2022,2,27,2,80,3
2022,2,27,1,45,1
2022,2,27,1,56,3
2022,2,27,1,50,3
2022,2,14,1,51,1
2022,2,14,2,46,1
2022,2,14,1,20,1
2022,2,14,2,21,3
2022,2,14,2,4,4
2022,2,14,1,16,3
2022,2,17,1,47,1
2022,2,17,2,45,1
2022,2,17,1,26,2
2022,2,17,1,18,3
2022,2,17,2,7,4
2022,2,17,1,32,1
2022,2,22,2,20,1
2022,2,22,2,16,3
2022,2,22,1,9,4
2022,2,22,1,24,1
2022,2,31,2,32,1
2022,2,31,1,33,1
2022,2,31,1,14,3
2022,2,31,1,8,4
2022,2,31,2,57,3
